id,geometry,value
170310814012,"POLYGON ((-87.62037 41.896785,-87.616537093401789 41.896784660305499,-87.614276 41.893642,-87.6142108711378 41.893644068970595,-87.61463 41.893519,-87.617738 41.893447,-87.620275 41.893406,-87.62037 41.896785))",745.0
170314314003,"POLYGON ((-87.556128 41.755489,-87.549680365879098 41.759303964488097,-87.547517 41.758538,-87.543882 41.759965,-87.540485 41.757177,-87.545956 41.753985,-87.547703 41.754753,-87.552288 41.751919,-87.556128 41.755489))",-1
170318264024,"POLYGON ((-87.597856 41.633432,-87.590578 41.633487,-87.590539 41.624454,-87.591753 41.626228,-87.594405 41.626203,-87.594544 41.629952,-87.597873 41.632413,-87.597856 41.633432))",-1
170315305014,"POLYGON ((-87.627461 41.677972,-87.622658 41.678026,-87.622522 41.673467,-87.62244 41.670733,-87.626047 41.670697,-87.627246 41.670684,-87.627358 41.674237,-87.627461 41.677972))",-1
170318155007,"POLYGON ((-87.802676 41.823715,-87.796236 41.825986,-87.796087 41.821268,-87.797315 41.821251,-87.797538 41.821248,-87.798632 41.821229,-87.802612 41.821153,-87.802634 41.821694,-87.802676 41.823715))",-1
170310506002,"POLYGON ((-87.678654 41.950509,-87.673717 41.950578,-87.673625 41.946928,-87.678553 41.946864,-87.678605 41.948687,-87.678654 41.950509))",-1
170318399005,"POLYGON ((-87.645978 41.825278,-87.639882 41.825361,-87.639841 41.823539,-87.645928 41.823459,-87.645978 41.825278))",-1
170316502002,"POLYGON ((-87.728968 41.782228,-87.722863 41.782296,-87.72276 41.778658,-87.728863 41.778584,-87.728968 41.782228))",-1
170318231021,"POLYGON ((-87.788732 41.696833,-87.787889 41.697482,-87.785686 41.697536,-87.779112 41.697682,-87.778832 41.690398,-87.773918 41.690445,-87.773454 41.690449,-87.769023 41.690474,-87.75921 41.690553,-87.759205 41.690418,-87.758917 41.683384,-87.758912 41.683246,-87.759212 41.68324,-87.768725 41.683111,-87.773166 41.683049,-87.778572 41.682971,-87.780993 41.68293,-87.781076 41.684782,-87.783479 41.684736,-87.783709 41.690291,-87.788543 41.690183,-87.78861 41.692006,-87.788732 41.696833))",-1
170311707003,"POLYGON ((-87.826661 41.945027,-87.825383 41.945061,-87.822924 41.945137,-87.822762 41.941229,-87.822626 41.937817,-87.826254 41.93775,-87.826317 41.937749,-87.826515 41.944582,-87.826661 41.945027))",-1
170318300032,"POLYGON ((-87.771079 41.528128,-87.76682 41.528148,-87.765042 41.528137,-87.76196 41.528115,-87.75949 41.527386,-87.7622 41.525199,-87.763083 41.521692,-87.764077 41.517796,-87.765153 41.516765,-87.765325 41.515469,-87.771022 41.515569,-87.771079 41.528128))",-1
170318065021,"POLYGON ((-87.884478 42.024253,-87.877967 42.024401,-87.874867 42.025043,-87.874224 42.022197,-87.872126 42.020613,-87.875084 42.020814,-87.88203 42.020665,-87.884484 42.020609,-87.884478 42.024253))",-1
170312226001,"POLYGON ((-87.706976 41.917402,-87.702089 41.917445,-87.701981 41.913938,-87.701979 41.913885,-87.706864 41.913828,-87.706976 41.917402))",1543.0
170310301014,"POLYGON ((-87.655457 41.992359,-87.65459382779089 41.992371102301796,-87.654551057175198 41.9921282767801,-87.654216920612384 41.990231252763898,-87.655386 41.990106,-87.655457 41.992359))",342.0
170311003004,"POLYGON ((-87.806886 41.988675,-87.806872 41.989982,-87.806847 41.992338,-87.806837 41.993536,-87.806818 41.995392,-87.806813 41.995775,-87.799728 41.991793,-87.799497 41.991269,-87.802294 41.988526,-87.80539 41.986512,-87.806914 41.985854,-87.806886 41.988675))",298.0
170314306002,"POLYGON ((-87.576261 41.764331,-87.571342 41.764384,-87.566487 41.764435,-87.56645 41.762619,-87.571302 41.762567,-87.576221 41.762515,-87.576261 41.764331))",-1
170318095001,"POLYGON ((-87.693548 42.052176,-87.688734 42.052229,-87.688147 42.052141,-87.685108 42.048482,-87.684991 42.047057,-87.690149 42.047108,-87.690132 42.048536,-87.693612 42.048589,-87.693548 42.052176))",-1
170318403002,"POLYGON ((-87.684559 41.834183,-87.684574 41.83555,-87.680004 41.836931,-87.677949 41.837119,-87.675441 41.837163,-87.675314 41.831819,-87.67528 41.83039,-87.677721 41.830364,-87.677838 41.833993,-87.684516 41.833935,-87.684807 41.833631,-87.684559 41.834183))",-1
170316608005,"POLYGON ((-87.703052 41.775322,-87.698171 41.7754,-87.698125 41.773575,-87.698083 41.771749,-87.699284 41.771726,-87.702967 41.771675,-87.703052 41.775322))",-1
170311005003,"POLYGON ((-87.819363 41.976947,-87.819325 41.981477,-87.816854 41.981542,-87.81414 41.981918,-87.811964 41.977705,-87.811995 41.976226,-87.816903 41.976103,-87.819369 41.976035,-87.819363 41.976947))",-1
170318188002,"POLYGON ((-87.853883 41.825673,-87.846561 41.825854,-87.846487 41.824023,-87.846414 41.822202,-87.853737 41.822025,-87.853811 41.82385,-87.853883 41.825673))",-1
170318256002,"POLYGON ((-87.704264 41.600727,-87.699456 41.600769,-87.698237 41.600772,-87.688572 41.600812,-87.686808 41.597522,-87.688984 41.593571,-87.694534 41.593509,-87.69817 41.593509,-87.700598 41.593508,-87.704212 41.593549,-87.704264 41.600727))",-1
170318199003,"POLYGON ((-87.906071 41.800599,-87.901502 41.800713,-87.901009 41.789759,-87.905661 41.789665,-87.905588 41.790065,-87.906071 41.800599))",-1
170312205002,"POLYGON ((-87.707646 41.928729,-87.705952 41.928777,-87.704875 41.928403,-87.705775 41.928073,-87.702347 41.925968,-87.702318 41.924763,-87.707219 41.924716,-87.707586 41.927967,-87.707895 41.928365,-87.707646 41.928729))",343.0
170318325001,"POLYGON ((-87.674403 41.925069,-87.668146 41.925152,-87.663327 41.925218,-87.663185 41.920741,-87.664397 41.921613,-87.66785 41.921576,-87.671333 41.92239,-87.673933 41.923993,-87.674403 41.925069))",562.0
170316713001,"POLYGON ((-87.673905 41.779316,-87.669079 41.779383,-87.668998 41.77577,-87.668946 41.773952,-87.671351 41.773922,-87.673757 41.773891,-87.673808 41.775707,-87.673905 41.779316))",-1
170316201003,"POLYGON ((-87.723213 41.795052,-87.713467 41.795205,-87.713399 41.793362,-87.71826 41.793276,-87.723159 41.793204,-87.723213 41.795052))",-1
170310501001,"POLYGON ((-87.677488 41.961473,-87.673977 41.961525,-87.673886 41.957878,-87.673843 41.956067,-87.674292 41.956957,-87.677375 41.957827,-87.677488 41.961473))",323.0
170312506003,"POLYGON ((-87.775475 41.905625,-87.770632 41.905692,-87.770508 41.902071,-87.772938 41.902034,-87.775362 41.901998,-87.775415 41.903917,-87.775475 41.905625))",-1
170318051061,"POLYGON ((-88.007053 42.06665,-88.006224 42.066643,-88.00497 42.066636,-88.004023 42.06663,-88.004061 42.061025,-88.003031 42.056893,-88.007064 42.057945,-88.007053 42.06665))",-1
170310803003,"POLYGON ((-87.638592 41.911115,-87.637624 41.911131,-87.636663 41.91114,-87.635701 41.91115,-87.635597 41.907651,-87.637185 41.907622,-87.637519 41.907617,-87.638484 41.907601,-87.638592 41.911115))",-1
170318052022,"POLYGON ((-87.810844 42.060634,-87.805958 42.060727,-87.805958 42.059386,-87.806022 42.056534,-87.806045 42.055203,-87.810934 42.05519,-87.810844 42.060634))",-1
170318390003,"POLYGON ((-87.630611 41.872232,-87.629604 41.872276,-87.627469 41.872304,-87.627399 41.869237,-87.630388 41.869538,-87.630611 41.872232))",-1
170318152001,"POLYGON ((-87.783446 41.847053,-87.778536 41.847127,-87.778487 41.845298,-87.778437 41.84347,-87.778383 41.841641,-87.783289 41.841566,-87.783342 41.843397,-87.783395 41.845227,-87.783446 41.847053))",-1
170310622002,"POLYGON ((-87.659122 41.945316,-87.656699 41.945351,-87.656537 41.939874,-87.658969 41.939838,-87.659073 41.943493,-87.659122 41.945316))",331.0
170311911003,"POLYGON ((-87.753534 41.918663,-87.75107 41.918693,-87.748623 41.918724,-87.748672 41.9169,-87.749392 41.915258,-87.74936 41.914908,-87.752858 41.915326,-87.753375 41.916844,-87.753534 41.918663))",-1
170311704001,"POLYGON ((-87.812225 41.952651,-87.807269 41.952765,-87.807134 41.948899,-87.812032 41.948801,-87.812225 41.952651))",-1
170314303001,"POLYGON ((-87.591169 41.773285,-87.586296 41.773339,-87.586238 41.769698,-87.58954 41.769661,-87.591084 41.769641,-87.591169 41.773285))",494.0
170318105021,"POLYGON ((-87.816378 41.96705,-87.815703 41.967067,-87.812063 41.967159,-87.807173 41.967281,-87.807185 41.964641,-87.807198 41.963656,-87.812105 41.963524,-87.814065 41.963474,-87.815761 41.963436,-87.816395 41.963424,-87.816378 41.96705))",-1
170318170001,"POLYGON ((-87.868396 41.889309,-87.863881 41.889394,-87.863949 41.891155,-87.859764 41.890703,-87.85964 41.888541,-87.85966 41.888077,-87.863204 41.888091,-87.868457 41.887425,-87.868396 41.889309))",-1
170312421001,"POLYGON ((-87.669944 41.903306,-87.667495 41.903346,-87.667444 41.901524,-87.667392 41.899708,-87.669839 41.899669,-87.669944 41.903306))",560.0
170317207003,"POLYGON ((-87.667105 41.706615,-87.662084 41.706701,-87.661827 41.701158,-87.666936 41.701046,-87.667105 41.706615))",264.0
170318164022,"POLYGON ((-87.856742 41.896821,-87.850617 41.896958,-87.850447 41.892085,-87.856621 41.893415,-87.856742 41.896821))",-1
170318438001,"POLYGON ((-87.645538 41.808864,-87.640679 41.808952,-87.635839 41.809046,-87.635622 41.801767,-87.645345 41.801584,-87.645441 41.805218,-87.645538 41.808864))",-1
170314313022,"POLYGON ((-87.566373 41.758988,-87.560057 41.75912,-87.558065 41.757283,-87.566335 41.757158,-87.566373 41.758988))",-1
170314106002,"POLYGON ((-87.601271 41.797934,-87.59661 41.797987,-87.596544 41.795066,-87.60131 41.795015,-87.601271 41.797934))",-1
170318045103,"POLYGON ((-88.166705 41.995799,-88.165504 41.996394,-88.163708 41.996488,-88.163648 41.998942,-88.156821 41.998991,-88.156908 41.995379,-88.16113 41.995012,-88.162691 41.993409,-88.165948 41.995218,-88.166705 41.995799))",-1
170318021003,"POLYGON ((-87.819658 42.077726,-87.817577 42.077981,-87.815182 42.07826,-87.815225 42.073997,-87.812822 42.074006,-87.812851 42.06927,-87.802787 42.069195,-87.800926 42.065532,-87.805886 42.065586,-87.816754 42.065666,-87.819534 42.072939,-87.821127 42.077728,-87.819658 42.077726))",-1
170318002004,"POLYGON ((-87.758601 42.123084,-87.748882 42.122981,-87.748252 42.123238,-87.749829 42.125683,-87.747312 42.122699,-87.744451 42.119335,-87.744977 42.119431,-87.745148 42.11934,-87.745651 42.119114,-87.745923 42.119442,-87.751298 42.119522,-87.752736 42.119529,-87.756165 42.119472,-87.758592 42.119686,-87.758601 42.123084))",-1
170318329002,"POLYGON ((-87.661853 41.876438,-87.657003 41.876519,-87.656853 41.872254,-87.661026 41.872169,-87.661724 41.87211,-87.661853 41.876438))",-1
170318074001,"POLYGON ((-87.737717 42.030782,-87.737642 42.03351,-87.732814 42.03351,-87.732911 42.029879,-87.732965 42.028064,-87.737796 42.02806,-87.737717 42.030782))",-1
170318235002,"POLYGON ((-87.685341 41.669926,-87.681131 41.669999,-87.680466 41.669885,-87.680333 41.665737,-87.680291 41.664546,-87.685157 41.66446,-87.685278 41.668105,-87.685341 41.669926))",-1
170318105022,"POLYGON ((-87.818256 41.959752,-87.816426 41.959798,-87.816395 41.963424,-87.815761 41.963436,-87.814065 41.963474,-87.812105 41.963524,-87.807198 41.963656,-87.807203 41.962834,-87.807216 41.958251,-87.813371 41.958062,-87.818266 41.957942,-87.818256 41.959752))",-1
170318238064,"POLYGON ((-87.809228 41.691814,-87.807969 41.693294,-87.807231 41.693744,-87.807438 41.695878,-87.807203 41.695964,-87.797857 41.699926,-87.797784 41.6983,-87.802559 41.695999,-87.802268 41.689788,-87.807114 41.689688,-87.809502 41.689641,-87.809228 41.691814))",-1
170318060021,"POLYGON ((-87.859999 42.053911,-87.856449 42.054045,-87.855007 42.054099,-87.855109 42.053178,-87.855106 42.050457,-87.859988 42.050277,-87.859991 42.052727,-87.859999 42.053911))",-1
170318237052,"POLYGON ((-87.830307 41.725598,-87.827871 41.725642,-87.823012 41.725732,-87.823103 41.727705,-87.818231 41.727398,-87.818026 41.722179,-87.830139 41.721956,-87.830307 41.725598))",-1
170318027013,"POLYGON ((-87.927546 42.085766,-87.927187 42.08657,-87.927144 42.087846,-87.920654 42.087816,-87.92114 42.086351,-87.91941 42.082028,-87.919424 42.080693,-87.927134 42.080722,-87.927703 42.085327,-87.927546 42.085766))",-1
170318258013,"POLYGON ((-87.578483 41.644729,-87.564072 41.644635,-87.563747 41.637931,-87.564019 41.630033,-87.565224 41.630175,-87.572277 41.633273,-87.578386 41.634363,-87.578483 41.644729))",-1
170318048041,"POLYGON ((-88.136183 42.004,-88.132002 42.003403,-88.131249 42.003374,-88.12957 42.003421,-88.12959 41.998517,-88.129898 41.996094,-88.135412 41.995897,-88.135103 41.998915,-88.136163 42.000833,-88.136183 42.004))",-1
170318227014,"POLYGON ((-87.740605 41.714858,-87.73575 41.714953,-87.73574 41.71472,-87.735679 41.712905,-87.735548 41.710834,-87.738653 41.710778,-87.738572 41.709423,-87.740415 41.709394,-87.740529 41.712817,-87.740605 41.714858))",-1
170318200001,"POLYGON ((-87.918245 41.817872,-87.91442 41.818506,-87.914044 41.813314,-87.913904 41.81193,-87.913753 41.811279,-87.913165 41.809622,-87.912019 41.806667,-87.911064 41.804115,-87.917607 41.803944,-87.917795 41.808073,-87.918245 41.817872))",-1
170318185002,"POLYGON ((-87.901396 41.848149,-87.900189 41.848184,-87.896486 41.84827,-87.894864 41.84831,-87.886636 41.848514,-87.88625 41.839412,-87.889927 41.839326,-87.891148 41.839296,-87.89141 41.844761,-87.894138 41.844238,-87.901166 41.844069,-87.901188 41.844422,-87.901195 41.844527,-87.901293 41.846289,-87.901396 41.848149))",-1
170318177001,"POLYGON ((-87.863164 41.871182,-87.859017 41.871285,-87.85889 41.871281,-87.855238 41.871017,-87.853321 41.871032,-87.853187 41.867923,-87.858099 41.867779,-87.858748 41.867755,-87.863014 41.867624,-87.863095 41.869511,-87.863162 41.870517,-87.863164 41.871182))",-1
170317108002,"POLYGON ((-87.647628 41.748764,-87.643989 41.748819,-87.643882 41.745189,-87.647525 41.745125,-87.647576 41.746945,-87.647628 41.748764))",-1
170318136002,"POLYGON ((-87.768967 41.856404,-87.764055 41.856473,-87.763958 41.852824,-87.768867 41.852755,-87.768915 41.85458,-87.768967 41.856404))",-1
170318044063,"POLYGON ((-88.263376 42.036533,-88.249553 42.032426,-88.246658 42.031694,-88.247021 42.027466,-88.24967 42.026105,-88.250077 42.026006,-88.251989 42.023862,-88.259878 42.027929,-88.26328 42.029072,-88.26328 42.033896,-88.263376 42.036533))",-1
170318063002,"POLYGON ((-87.90414 42.041999,-87.896376 42.042275,-87.89645 42.043228,-87.894802 42.0385,-87.899214 42.038356,-87.904125 42.038171,-87.90414 42.041999))",-1
170318112002,"POLYGON ((-87.852869 41.929194,-87.852255 41.929195,-87.851232 41.929194,-87.847036 41.929351,-87.846063 41.929554,-87.845499 41.928447,-87.843893 41.925904,-87.842846 41.92467,-87.850052 41.924501,-87.85204 41.924469,-87.852711 41.924457,-87.85279 41.926866,-87.852869 41.929194))",-1
170316502003,"POLYGON ((-87.733856 41.782176,-87.728968 41.782228,-87.728863 41.778584,-87.733745 41.778529,-87.733856 41.782176))",-1
170316714001,"POLYGON ((-87.678793 41.775641,-87.67849 41.779247,-87.673905 41.779316,-87.673808 41.775707,-87.673757 41.773891,-87.676197 41.77386,-87.67615 41.772046,-87.678715 41.772015,-87.67876 41.773759,-87.678793 41.775641))",342.0
170315602002,"POLYGON ((-87.748198 41.813035,-87.743402 41.813095,-87.743329 41.811273,-87.748147 41.81121,-87.748198 41.813035))",408.0
170312413001,"POLYGON ((-87.682347 41.910393,-87.679907 41.91044,-87.679845 41.908212,-87.679815 41.907097,-87.6797 41.903147,-87.68214 41.903107,-87.682286 41.908171,-87.682347 41.910393))",339.0
170318047142,"POLYGON ((-88.099187 42.061609,-88.097234 42.062514,-88.097177 42.064955,-88.09122 42.064227,-88.090534 42.067035,-88.089466 42.067032,-88.082585 42.067011,-88.078711 42.067001,-88.079413 42.065766,-88.079551 42.061133,-88.07962 42.061121,-88.088131 42.059739,-88.091232 42.060177,-88.092129 42.058769,-88.092897 42.058049,-88.094646 42.059073,-88.099282 42.058352,-88.099187 42.061609))",-1
170318300072,"POLYGON ((-87.732222 41.484303,-87.722386 41.484301,-87.722386 41.483669,-87.722146 41.472814,-87.722378 41.47106,-87.722345 41.469734,-87.732056 41.469711,-87.732189 41.46971,-87.732184 41.477034,-87.732222 41.484303))",-1
170311705003,"POLYGON ((-87.836748 41.952055,-87.831793 41.952164,-87.82935 41.952226,-87.828119 41.952257,-87.82798 41.948627,-87.829208 41.948593,-87.831664 41.948528,-87.836622 41.948398,-87.836748 41.952055))",334.0
170310107024,"POLYGON ((-87.675678 42.012617,-87.670198 42.012714,-87.670159 42.01149,-87.675406 42.011394,-87.675678 42.012617))",-1
170314004001,"POLYGON ((-87.620846 41.794723,-87.615981 41.794801,-87.615889 41.791172,-87.61913 41.791121,-87.619045 41.787472,-87.620658 41.787445,-87.620754 41.791092,-87.620846 41.794723))",-1
170316120002,"POLYGON ((-87.654958 41.79781,-87.651328 41.79786,-87.651415 41.801501,-87.650204 41.801517,-87.650016 41.79424,-87.652449 41.79421,-87.654874 41.794172,-87.654958 41.79781))",-1
170311508003,"POLYGON ((-87.756977 41.947831,-87.752077 41.947892,-87.747141 41.947942,-87.747065 41.946124,-87.752013 41.946061,-87.756921 41.946001,-87.756977 41.947831))",-1
170318212004,"POLYGON ((-87.680696 41.677257,-87.675162 41.677288,-87.671049 41.67736,-87.66785 41.677419,-87.668549 41.676127,-87.667148 41.675834,-87.669328 41.670042,-87.670796 41.666165,-87.672051 41.662747,-87.675014 41.66269,-87.672654 41.675518,-87.673435 41.673677,-87.676781 41.673616,-87.680582 41.673547,-87.680696 41.677257))",-1
170312522012,"POLYGON ((-87.754996 41.878471,-87.749349 41.878545,-87.749282 41.876731,-87.754929 41.876659,-87.754996 41.878471))",391.0
170318080012,"POLYGON ((-87.732749 42.006573,-87.732327 42.006898,-87.732106 42.015371,-87.728488 42.01537,-87.728731 42.004479,-87.728787 42.002612,-87.732427 42.002621,-87.732749 42.006573))",-1
170312306003,"POLYGON ((-87.731421 41.909804,-87.731209 41.909804,-87.728973 41.909837,-87.728884 41.907141,-87.728861 41.906243,-87.728854 41.905788,-87.728839 41.905339,-87.731299 41.905302,-87.731314 41.906218,-87.731367 41.908134,-87.731421 41.909804))",-1
170318047133,"POLYGON ((-88.099282 42.058352,-88.094646 42.059073,-88.092897 42.058049,-88.092129 42.058769,-88.090208 42.057356,-88.090096 42.056794,-88.090121 42.054341,-88.098588 42.054523,-88.099347 42.055419,-88.099282 42.058352))",-1
170317205002,"POLYGON ((-87.688198 41.702675,-87.686452 41.702692,-87.686571 41.706368,-87.68162 41.706376,-87.681503 41.702733,-87.681447 41.700906,-87.681388 41.699079,-87.687542 41.699026,-87.688074 41.69902,-87.688198 41.702675))",-1
170316603024,"POLYGON ((-87.700805 41.782647,-87.698368 41.782684,-87.69715 41.782704,-87.693497 41.78276,-87.693445 41.780939,-87.700752 41.780826,-87.700805 41.782647))",-1
170318176001,"POLYGON ((-87.843668 41.875356,-87.838712 41.875199,-87.838763 41.876404,-87.837999 41.876416,-87.837656 41.876321,-87.833888 41.87631,-87.833694 41.871772,-87.838593 41.871682,-87.843506 41.871593,-87.843668 41.875356))",-1
170318381002,"POLYGON ((-87.67669 41.883147,-87.669358 41.883259,-87.669268 41.880127,-87.669228 41.878856,-87.666819 41.878894,-87.666739 41.876351,-87.676528 41.876207,-87.67658 41.878746,-87.676612 41.880013,-87.676642 41.881314,-87.67669 41.883147))",642.0
170312505003,"POLYGON ((-87.802226 41.912575,-87.800394 41.912599,-87.794902 41.912661,-87.794798 41.909027,-87.800277 41.908952,-87.802113 41.908934,-87.802226 41.912575))",-1
170310627003,"POLYGON ((-87.668662 41.939697,-87.666242 41.93973,-87.666082 41.935171,-87.66605 41.93426,-87.668461 41.934227,-87.668662 41.939697))",-1
170310409001,"POLYGON ((-87.688791 41.964868,-87.68818 41.96488,-87.687576 41.96489,-87.680698 41.965073,-87.679083 41.965096,-87.679029 41.963274,-87.685002 41.96319,-87.687523 41.963154,-87.688736 41.963139,-87.688791 41.964868))",-1
170310303001,"POLYGON ((-87.675012 41.997993,-87.67131 41.998065,-87.670623 41.998075,-87.670384 41.997222,-87.670151 41.99444,-87.674895 41.994354,-87.675012 41.997993))",-1
170311908005,"POLYGON ((-87.75642 41.931399,-87.751505 41.931467,-87.751398 41.92875,-87.756314 41.928683,-87.75642 41.931399))",-1
170311707002,"POLYGON ((-87.822762 41.941229,-87.817865 41.941327,-87.81774 41.937914,-87.822626 41.937817,-87.822762 41.941229))",-1
170311604001,"POLYGON ((-87.722929 41.961009,-87.72049 41.961039,-87.71804 41.961069,-87.717924 41.95743,-87.717813 41.953791,-87.719038 41.953775,-87.719092 41.95559,-87.722782 41.956182,-87.72282 41.957365,-87.722929 41.961009))",-1
170310813006,"POLYGON ((-87.624103 41.898386,-87.621856 41.898419,-87.620188 41.89792,-87.620182 41.89764,-87.621831 41.896769,-87.624243 41.896734,-87.624103 41.898386))",-1
170311407012,"POLYGON ((-87.718255 41.968348,-87.714588 41.968389,-87.713363 41.968401,-87.713308 41.966583,-87.718196 41.966529,-87.718255 41.968348))",-1
170311101004,"POLYGON ((-87.777891 41.990191,-87.772993 41.990196,-87.773421 41.989865,-87.771997 41.989121,-87.772783 41.987322,-87.773473 41.985764,-87.77675 41.98656,-87.777963 41.986559,-87.777891 41.990191))",-1
170310630001,"POLYGON ((-87.654106 41.939912,-87.649267 41.939981,-87.649216 41.938485,-87.649141 41.936379,-87.653983 41.936271,-87.654106 41.939912))",-1
170312002001,"POLYGON ((-87.736815 41.931661,-87.735574 41.931676,-87.731461 41.931734,-87.729569 41.928081,-87.731778 41.928052,-87.736713 41.927991,-87.736815 41.931661))",-1
170311105013,"POLYGON ((-87.763988 41.975151,-87.762767 41.97517,-87.760264 41.975192,-87.758888 41.976734,-87.758175 41.977044,-87.75533 41.977076,-87.755226 41.973426,-87.75521 41.972965,-87.762049 41.972897,-87.763911 41.973331,-87.763988 41.975151))",-1
170318241222,"POLYGON ((-87.823448 41.601841,-87.818678 41.601908,-87.818493 41.60191,-87.81834 41.601911,-87.813685 41.601978,-87.81344 41.5947,-87.813421 41.594169,-87.813331 41.591592,-87.81319 41.587403,-87.822941 41.587245,-87.823168 41.593695,-87.823448 41.601841))",-1
170316910003,"POLYGON ((-87.624829 41.761874,-87.620003 41.761967,-87.619926 41.758321,-87.624759 41.758237,-87.624829 41.761874))",514.0
170318054011,"POLYGON ((-87.826608 42.040435,-87.825896 42.04045,-87.824463 42.040485,-87.823305 42.040502,-87.822155 42.040417,-87.820437 42.040462,-87.816087 42.040575,-87.816121 42.036935,-87.816168 42.033284,-87.820133 42.03318,-87.82036 42.033194,-87.821212 42.034178,-87.825846 42.039557,-87.826505 42.04032,-87.826608 42.040435))",-1
170316611001,"POLYGON ((-87.69792 41.764458,-87.693029 41.76454,-87.692979 41.762716,-87.692926 41.760892,-87.697819 41.760813,-87.697907 41.763994,-87.69792 41.764458))",-1
170312609002,"POLYGON ((-87.725413 41.873443,-87.722978 41.873462,-87.722934 41.872118,-87.722886 41.870749,-87.722826 41.868959,-87.725287 41.869089,-87.725341 41.870722,-87.725413 41.873443))",-1
170314301014,"POLYGON ((-87.576487 41.773456,-87.571617 41.773502,-87.57156 41.771679,-87.576448 41.771629,-87.576487 41.773456))",-1
170310321004,"POLYGON ((-87.65303 41.958449,-87.649816 41.958488,-87.649797 41.957841,-87.649783 41.957373,-87.652038 41.956896,-87.652097 41.956988,-87.65303 41.958449))",-1
170310701022,"POLYGON ((-87.644886 41.932801,-87.641343 41.93287,-87.641786 41.93236,-87.640869 41.930856,-87.641467 41.930661,-87.642305 41.932092,-87.642827 41.9319,-87.643102 41.932383,-87.643595 41.932372,-87.643538 41.932089,-87.643277 41.931672,-87.644274 41.931338,-87.644886 41.932801))",-1
170318111005,"POLYGON ((-87.83606 41.937559,-87.83481 41.937576,-87.830005 41.93768,-87.826317 41.937749,-87.826254 41.93775,-87.826112 41.934127,-87.826057 41.932534,-87.830834 41.932432,-87.831885 41.931778,-87.835878 41.932262,-87.83606 41.937559))",-1
170318209022,"POLYGON ((-87.752393 41.752379,-87.749204 41.754527,-87.746427 41.75457,-87.74613 41.750881,-87.741425 41.750988,-87.741358 41.749147,-87.752292 41.748956,-87.752393 41.752379))",-1
170316810001,"POLYGON ((-87.654502 41.779608,-87.652072 41.779644,-87.652024 41.777827,-87.651977 41.776006,-87.651882 41.772369,-87.65431 41.772333,-87.654402 41.775974,-87.654452 41.777792,-87.654502 41.779608))",-1
170318257003,"POLYGON ((-87.564072 41.644635,-87.560524 41.644719,-87.559316 41.644548,-87.558068 41.644548,-87.558064 41.6427,-87.559301 41.642703,-87.559262 41.637322,-87.559213 41.630004,-87.564019 41.630033,-87.563747 41.637931,-87.564072 41.644635))",-1
170311502004,"POLYGON ((-87.757701 41.967902,-87.757443 41.967905,-87.751336 41.964317,-87.751209 41.960679,-87.757387 41.9606,-87.756075 41.962474,-87.756833 41.96335,-87.758051 41.964757,-87.757701 41.967902))",473.0
170318138024,"POLYGON ((-87.751625 41.851232,-87.749175 41.851269,-87.748978 41.844928,-87.751423 41.844784,-87.751625 41.851232))",-1
170318041023,"POLYGON ((-88.077911 42.094251,-88.075 42.094254,-88.071104 42.095567,-88.071721 42.099132,-88.063101 42.099523,-88.063099 42.095922,-88.063172 42.087923,-88.062695 42.086915,-88.062231 42.085722,-88.062228 42.084874,-88.062284 42.078023,-88.062294 42.077304,-88.062299 42.077206,-88.062396 42.076701,-88.063321 42.074451,-88.064712 42.074835,-88.067868 42.075681,-88.071024 42.076546,-88.075267 42.077806,-88.07791 42.078854,-88.077927 42.08151,-88.077911 42.094251))",-1
170314601001,"POLYGON ((-87.554072 41.751895,-87.553507 41.751902,-87.552288 41.751919,-87.547703 41.754753,-87.545956 41.753985,-87.540485 41.757177,-87.543897 41.754963,-87.542845 41.752135,-87.530745 41.748235,-87.529264852793403 41.732860343411396,-87.536545 41.729635,-87.539445 41.734035,-87.542983 41.733834,-87.543075 41.737485,-87.545311 41.737463,-87.54536 41.739281,-87.54185 41.739323,-87.541837 41.744759,-87.545476 41.744734,-87.546685 41.744718,-87.546726 41.746536,-87.546767 41.748358,-87.546807 41.750176,-87.55163 41.750111,-87.553479 41.750087,-87.554077 41.750078,-87.554072 41.751895))",387.0
170318016052,"POLYGON ((-87.858504 42.124326,-87.858433 42.12747,-87.858367 42.131065,-87.849938 42.13067,-87.848566 42.130977,-87.848637 42.127464,-87.848724 42.123832,-87.858506 42.123854,-87.858504 42.124326))",-1
170318025052,"POLYGON ((-87.926326 42.139359,-87.917747 42.139519,-87.91688 42.135705,-87.915069 42.133195,-87.913767 42.133231,-87.910812 42.131403,-87.913931 42.131143,-87.924511 42.131327,-87.924812 42.13112,-87.92842 42.139313,-87.926326 42.139359))",-1
170318143002,"POLYGON ((-87.763547 41.8374,-87.758668 41.83912,-87.758538 41.834631,-87.753607 41.834704,-87.753582 41.833789,-87.75359 41.832896,-87.75359 41.832719,-87.753508 41.829174,-87.763311 41.829083,-87.763364 41.830911,-87.76342 41.832898,-87.763547 41.8374))",-1
170316114002,"POLYGON ((-87.674553 41.803055,-87.673381 41.804883,-87.672165 41.804894,-87.670909 41.803081,-87.669692 41.803098,-87.669645 41.801276,-87.67086 41.801266,-87.674507 41.801233,-87.674553 41.803055))",370.0
